ID,MS_SubClass,MS_Zoning,Lot_Area,Bldg_Type,House_Style,Year_Built,Roof_Matl,Exterior_1st,Mas_Vnr_Type,Foundation,Total_Bsmt_SF,Bsmt_Fin_Pct,Heating,Central_Air,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,TotRms_AbvGrd,Garage_Type,Garage_Cars,Garage_Area,Fireplaces,Pool_Area,Mo_Sold,Year_Sold,Sale_Type,Sale_Price
2801,One_and_Half_Story_Finished_All_Ages,RM,7628,1FamDet,1.5 Fin,1940,CompShg,MetalSd,None,BrkTil,801,0,GasA,Y,1656,0,0,2,0,2,8,Detchd,2,440,0,0,3,2007,WRD,113500
2802,Two_Story_1946_and_Newer,RL,10905,1FamDet,2-Story,2003,CompShg,VinylSd,None,PConc,1129,0,GasA,Y,2327,0,0,2,1,4,9,BuiltIn,2,596,1,0,8,2003,New,221300
2803,One_Level_Condo_1946_and_Newer,F-PRD,6567,Condo,1-Story,1986,CompShg,BrkFace,None,Slab,0,0,GasA,Y,934,0,0,2,0,2,5,No_Garage,0,0,0,0,8,2005,WRD,235000
2804,One_Level_Condo_1946_and_Newer,F-PRD,4734,Condo,1-Story,1986,CompShg,BrkFace,None,Slab,0,0,GasA,Y,673,0,0,1,0,1,4,No_Garage,0,0,0,0,5,2007,WRD,127553
2805,Two_Story_1946_and_Newer,FS-RL,13688,1FamDet,2-Story,2003,CompShg,VinylSd,BrkFace,PConc,1572,64.6,GasA,Y,2668,1,0,2,1,3,10,BuiltIn,3,726,2,0,8,2006,WRD,395000
2806,Split_Foyer,RL,12102,1FamDet,S/Foyer,1976,CompShg,HdBoard,BrkFace,CBlock,456,100,GasA,Y,1033,0,1,1,0,3,6,BuiltIn,2,504,0,0,7,2006,WRD,130000
2807,Two_Story_1946_and_Newer,RL,8695,1FamDet,2-Story,1997,CompShg,VinylSd,None,PConc,945,0,GasA,Y,1608,0,0,2,1,3,7,Attchd,2,470,1,0,2,2011,WRD,173000
2808,One_Story_1946_and_Newer_All_Styles,RL,4280,1FamDet,1-Story,1946,CompShg,MetalSd,None,CBlock,560,0,GasA,Y,704,0,1,1,0,2,4,CarPort,1,220,0,0,11,2008,WRD,131200
2809,One_and_Half_Story_Condo_All_Ages,RH,1630,Condo,1-Story,2006,CompShg,BrkFace,None,PConc,0,0,GasA,Y,1064,0,0,2,0,2,6,No_Garage,0,0,0,0,7,2008,New,158000
2810,Two_Family_conversion_All_Styles_and_Ages,RH,9100,2FmConv,1-Story,1964,CompShg,MetalSd,None,CBlock,943,95.3,GasA,Y,943,1,0,1,0,3,6,Detchd,2,502,0,0,11,2002,WRX,125000
2811,One_and_Half_Story_Finished_All_Ages,RL,10410,1FamDet,1.5 Fin,1916,CompShg,HdBoard,None,CBlock,660,0,GasA,Y,1656,0,0,2,1,3,8,Detchd,1,180,0,0,1,2003,WRX,135000
2812,One_Story_1946_and_Newer_All_Styles,FS-RL,15137,1FamDet,1-Story,2005,CompShg,VinylSd,Stone,PConc,2604,60.8,GasA,Y,1730,1,0,0,2,1,6,Attchd,3,874,1,0,10,2005,New,338966
2813,One_Story_1946_and_Newer_All_Styles,FS-RL,11645,1FamDet,1-Story,2005,CompShg,VinylSd,BrkFace,PConc,1388,1.72,GasA,Y,1388,0,0,2,0,3,7,Attchd,2,482,0,0,12,2005,New,196000
2814,Two_Story_1946_and_Newer,RL,9045,1FamDet,2-Story,2005,CompShg,VinylSd,None,PConc,768,0,GasA,Y,1536,0,0,2,1,3,6,Attchd,2,400,0,0,7,2005,New,159790
2815,One_and_Half_Story_Finished_All_Ages,UCRM,6000,1FamDet,1.5 Fin,1939,CompShg,MetalSd,None,BrkTil,608,76.3,GasA,Y,1132,1,0,1,0,2,5,Detchd,1,240,0,0,6,2006,WRD,130900
2816,Two_Story_1946_and_Newer,RL,7851,1FamDet,2-Story,2002,CompShg,VinylSd,NoData,PConc,860,72.6,GasA,Y,1960,1,0,2,1,4,8,BuiltIn,2,440,2,0,10,2008,WRD,212000
2817,Two_Story_1946_and_Newer,RL,8333,1FamDet,2-Story,1994,CompShg,VinylSd,BrkFace,PConc,1114,82.4,GasA,Y,1944,1,0,2,1,3,8,Attchd,2,540,1,0,5,2002,WRX,236500
2818,Split_Foyer,RL,11288,1FamDet,S/Foyer,1964,CompShg,HdBoard,None,CBlock,919,79.8,GasA,Y,1014,1,0,1,0,3,6,Attchd,1,404,1,0,4,2003,WRX,132000
2819,One_Story_1946_and_Newer_All_Styles,RL,9179,1FamDet,1-Story,1962,CompShg,HdBoard,None,CBlock,1047,38.5,GasA,Y,1047,0,0,1,0,3,5,Detchd,1,264,0,0,6,2005,WRD,129000
2820,Two_Story_1946_and_Newer,RL,9509,1FamDet,2-Story,1986,CompShg,HdBoard,None,CBlock,1052,42.9,GasA,Y,1590,0,1,2,0,4,7,Attchd,2,484,1,0,11,2002,WRX,176763
2821,Two_Level_Condo_1946_and_Newer,RM,4693,Condo,2-Story,2000,CompShg,VinylSd,None,PConc,638,0,GasA,Y,1363,0,0,1,1,2,5,BuiltIn,2,429,0,0,8,2002,WRX,123500
2822,Two_Story_1945_and_Older,UCRM,6120,1FamDet,2-Story,1900,CompShg,MetalSd,None,BrkTil,939,0,GasA,Y,1513,0,0,1,0,4,8,Detchd,1,180,0,0,6,2005,WRD,130000
2823,One_Story_1946_and_Newer_All_Styles,RL,12610,1FamDet,1-Story,1996,CompShg,MetalSd,BrkFace,PConc,1609,66.2,GasA,Y,1609,1,0,2,0,3,7,Attchd,3,764,0,0,3,2011,WRD,241000
2824,One_Story_1946_and_Newer_All_Styles,RL,8750,1FamDet,1-Story,1970,CompShg,MetalSd,BrkFace,CBlock,1002,82.6,GasA,Y,1002,1,0,1,0,3,5,Detchd,2,902,0,0,7,2005,WRD,136500
2825,Two_Story_PUD_1946_and_Newer,RL,2289,Twnhs-I,2-Story,1978,CompShg,Plywood,None,CBlock,855,36.3,GasA,Y,1441,0,0,2,1,3,7,Attchd,2,440,1,0,11,2001,WRX,135000
2826,One_and_Half_Story_Finished_All_Ages,RL,11409,1FamDet,1.5 Fin,1949,CompShg,Wd Sdng,None,CBlock,768,38,GasA,Y,1716,0,0,1,1,3,8,Attchd,1,281,1,0,5,2006,WRD,140000
2827,Two_Story_PUD_1946_and_Newer,F-PRD,1680,Twnhs-E,2-Story,1972,CompShg,HdBoard,BrkFace,CBlock,483,63.1,GasA,Y,987,0,0,1,1,2,5,Detchd,1,297,0,0,10,2010,WRD,90000
2828,One_Story_1946_and_Newer_All_Styles,RL,22187,1FamDet,1-Story,1960,CompShg,Wd Sdng,Stone,CBlock,1900,68.3,GasA,Y,1900,1,0,2,0,3,6,Detchd,2,576,2,0,11,2010,WRD,206000
2829,One_and_Half_Story_Finished_All_Ages,UCRM,12960,1FamDet,1.5 Fin,1922,CompShg,WdShing,None,PConc,780,0,GasA,N,1290,0,0,1,0,2,5,Detchd,1,720,1,0,7,2002,WRX,114000
2830,Two_Story_1946_and_Newer,RL,15521,1FamDet,2-Story,2004,CompShg,VinylSd,BrkFace,PConc,1310,0,GasA,Y,2772,0,0,2,1,4,10,BuiltIn,3,722,1,0,12,2004,New,391415
2831,One_and_Half_Story_Finished_All_Ages,RL,9000,1FamDet,1.5 Fin,1988,CompShg,Plywood,BrkFace,CBlock,1376,0.58,GasA,Y,1992,0,0,2,1,3,8,Attchd,2,520,1,0,7,2005,WRD,202400
2832,One_Level_Condo_1946_and_Newer,F-PRD,9791,Twnhs-E,1-Story,1995,CompShg,Wd Sdng,BrkFace,PConc,1358,32.1,GasA,Y,1358,1,0,1,1,2,5,Attchd,2,318,1,0,10,2010,WRD,285000
2833,One_Story_1946_and_Newer_All_Styles,RL,9316,1FamDet,1-Story,2002,CompShg,VinylSd,BrkFace,PConc,1642,66.1,GasA,Y,1642,1,0,2,0,3,6,Attchd,2,420,0,0,5,2003,New,239823
2834,One_Story_1946_and_Newer_All_Styles,RL,10437,1FamDet,1-Story,1995,CompShg,MetalSd,BrkFace,PConc,2109,80.4,GasA,Y,2113,1,0,2,1,2,7,Attchd,3,839,1,0,5,2007,WRD,365000
2835,Split_or_Multilevel,RL,7250,1FamDet,S/Level,1993,CompShg,HdBoard,BrkFace,PConc,1056,54.2,GasA,Y,1066,1,0,2,0,2,4,Attchd,2,375,1,0,6,2002,WRX,153000
2836,One_Story_1946_and_Newer_All_Styles,RL,11221,1FamDet,1-Story,2002,CompShg,VinylSd,BrkFace,PConc,1835,31,GasA,Y,1861,0,0,2,1,3,7,Attchd,2,570,1,0,4,2003,New,223500
2837,Two_Story_PUD_1946_and_Newer,F-VR,5001,Twnhs-E,2-Story,2000,CompShg,MetalSd,None,PConc,673,0,GasA,Y,1382,0,0,2,1,3,6,Detchd,2,490,0,0,1,2002,WRX,135000
2838,One_Story_PUD_1946_and_Newer,F-PRD,8773,Twnhs-E,1-Story,2002,CompShg,MetalSd,None,PConc,1487,63.9,GasA,Y,1419,1,0,2,0,2,4,Attchd,2,543,0,0,7,2010,WRD,195000
2839,Two_Level_Condo_1946_and_Newer,RH,1037,Twnhs-I,2-Story,1973,CompShg,Plywood,None,CBlock,169,100,GasA,Y,959,0,0,1,0,2,4,Basment,1,331,0,0,7,2006,WRD,86000
2840,One_Story_1946_and_Newer_All_Styles,RL,11700,1FamDet,1-Story,1969,CompShg,MetalSd,BrkFace,CBlock,759,48.4,GasA,Y,1752,0,0,2,0,3,7,Attchd,2,472,1,0,2,2011,WRD,160000
2841,Split_Foyer,RL,11235,1FamDet,S/Foyer,1963,CompShg,HdBoard,None,CBlock,981,79.9,GasA,Y,1075,1,0,1,0,3,6,Detchd,2,440,0,0,7,2006,WRD,145000
2842,One_Story_1946_and_Newer_All_Styles,RL,7200,1FamDet,1-Story,1951,CompShg,MetalSd,None,CBlock,876,49.3,GasA,Y,876,0,0,1,0,2,5,Detchd,2,576,1,0,3,2006,WRD,125000
2843,One_Story_1945_and_Older,RM,10800,1FamDet,1-Story,1910,CompShg,Wd Sdng,None,CBlock,1304,0,GasA,N,1304,1,0,1,0,3,6,Detchd,1,290,0,0,8,2005,WRD,107600
2844,One_Story_1946_and_Newer_All_Styles,RL,13472,1FamDet,1-Story,2003,CompShg,VinylSd,BrkFace,PConc,2392,2.04,GasA,Y,2392,0,0,2,0,3,8,Attchd,3,968,1,0,11,2003,New,351030
2845,One_and_Half_Story_Finished_All_Ages,UCRM,6000,1FamDet,1.5 Fin,1946,CompShg,Wd Sdng,None,CBlock,783,0,GasA,Y,1437,0,0,1,0,3,7,Detchd,1,336,1,0,10,2010,WRD,126000
2846,One_Story_PUD_1946_and_Newer,A,8334,Twnhs-E,1-Story,2004,CompShg,MetalSd,BrkFace,PConc,2068,69.6,GasA,Y,2068,1,0,2,0,2,7,Attchd,2,612,3,0,6,2005,New,378900
2847,One_Story_1946_and_Newer_All_Styles,RL,10237,1FamDet,1-Story,1955,CompShg,WdShing,None,CBlock,768,65.7,GasA,Y,768,0,0,1,0,2,4,No_Garage,0,768,0,0,7,2005,WRD,96350
2848,Two_Level_Condo_1946_and_Newer,F-PRD,2595,Twnhs-E,2-Story,1993,CompShg,HdBoard,BrkFace,Slab,0,0,GasA,Y,1123,0,0,1,1,3,7,Attchd,1,238,0,0,9,2006,WRD,107500
2849,One_Story_1946_and_Newer_All_Styles,FS-RL,12720,1FamDet,1-Story,2003,CompShg,MetalSd,Stone,PConc,2535,87,GasA,Y,2470,1,1,1,1,1,7,Attchd,3,789,2,144,3,2006,WRD,597500
2850,One_Story_1946_and_Newer_All_Styles,FS-RL,10877,1FamDet,1-Story,2010,CompShg,CemntBd,None,PConc,1438,48.4,GasA,Y,1444,1,0,2,0,3,7,Attchd,3,738,1,0,11,2010,New,274310
2851,Two_Level_Condo_1946_and_Newer,F-PRD,4693,Condo,2-Story,2000,CompShg,VinylSd,None,PConc,638,0,GasA,Y,1363,0,0,1,1,2,5,BuiltIn,2,429,0,0,4,2010,WRD,147000
2852,One_Story_1946_and_Newer_All_Styles,RL,7500,1FamDet,1-Story,2005,CompShg,VinylSd,None,PConc,1114,0,GasA,Y,1114,0,0,1,1,3,6,No_Garage,0,576,0,0,7,2005,New,152000
2853,Split_Foyer,RL,13330,1FamDet,S/Foyer,1970,CompShg,HdBoard,BrkFace,CBlock,1539,100,GasA,Y,1539,1,0,2,0,3,6,Detchd,2,816,0,0,5,2003,WRX,172500
2854,Two_Story_PUD_1946_and_Newer,RM,1920,Twnhs-E,2-Story,1971,CompShg,HdBoard,BrkFace,CBlock,630,0,GasA,Y,1302,0,0,2,1,3,6,Detchd,2,440,0,0,8,2002,WRX,104900
2855,Two_Story_1946_and_Newer,RL,11002,1FamDet,2-Story,1998,CompShg,VinylSd,None,PConc,1389,75.4,GasA,Y,2582,1,0,2,1,4,9,Attchd,3,758,1,0,12,2010,WRD,320000
2856,One_Story_PUD_1946_and_Newer,F-VR,4385,Twnhs-E,1-Story,2001,CompShg,VinylSd,None,PConc,1419,67.9,GasA,Y,1419,1,0,1,1,2,5,Attchd,2,588,1,0,11,2005,WRD,278000
2857,Two_Story_1946_and_Newer,RL,9171,1FamDet,2-Story,2000,CompShg,VinylSd,BrkFace,PConc,974,50.3,GasA,Y,1814,0,0,2,1,3,7,Attchd,2,485,1,0,8,2005,WRD,195500
2858,One_Story_PUD_1946_and_Newer,RL,3004,Twnhs-E,1-Story,2003,CompShg,VinylSd,Stone,PConc,1405,0,GasA,Y,1405,0,0,2,0,2,6,Attchd,2,478,1,0,4,2004,New,162300
2859,Two_Story_1946_and_Newer,RL,9375,1FamDet,2-Story,2003,CompShg,VinylSd,BrkFace,PConc,950,0,GasA,Y,1911,0,0,2,1,3,7,Attchd,2,672,0,0,10,2004,New,228900
2860,One_Story_1946_and_Newer_All_Styles,RL,12450,1FamDet,1-Story,2003,CompShg,VinylSd,BrkFace,PConc,1094,66.6,GasA,Y,1094,1,0,1,0,3,6,Detchd,2,576,0,0,7,2010,WRD,117000
2861,One_Level_Condo_1946_and_Newer,F-PRD,8239,Twnhs-E,1-Story,1986,CompShg,BrkFace,None,CBlock,0,0,GasA,Y,1295,0,0,2,0,2,5,Attchd,1,312,0,0,9,2006,WRD,220000
2862,Two_Level_Condo_1946_and_Newer,F-PRD,4693,Condo,2-Story,1997,CompShg,VinylSd,BrkFace,Slab,0,0,GasA,Y,1214,0,0,1,1,2,5,Attchd,1,224,0,0,1,2006,WRD,109500
2863,Split_or_Multilevel,RL,8400,1FamDet,S/Level,1996,CompShg,HdBoard,BrkFace,PConc,384,0,GasA,Y,1628,0,0,2,1,3,7,BuiltIn,2,390,1,0,6,2003,WRD,161500
2864,Two_and_Half_Story_All_Ages,RM,6300,1FamDet,2.5 Unf,1910,CompShg,Wd Sdng,None,BrkTil,1226,0,GasA,N,2104,0,0,2,0,3,9,Detchd,2,432,0,0,7,2002,WRX,124000
2865,Two_Story_1946_and_Newer,RL,11492,1FamDet,2-Story,1996,CompShg,VinylSd,BrkFace,PConc,913,69.7,GasA,Y,2122,1,0,2,1,4,8,Attchd,2,559,1,0,3,2010,WRD,194900
2866,Split_Foyer,RL,19168,1FamDet,S/Foyer,1972,CompShg,Plywood,None,CBlock,1119,73.1,GasA,Y,1995,1,0,1,1,1,4,Attchd,2,528,2,0,9,2005,WRX,315000
2867,Two_Level_Condo_1946_and_Newer,F-PRD,19315,Twnhs-I,2-Story,1978,Tar&Grv,Wd Sdng,None,CBlock,515,90.2,GasA,Y,1564,0,0,2,1,2,5,Basment,1,267,0,0,8,2008,WRD,131400
2868,5_Apartments,RM,10800,5+FConv,2.5 Unf,1913,CompShg,Stucco,None,PConc,1238,45.7,GasW,N,2476,1,0,5,0,3,9,Detchd,3,640,0,0,11,2002,Con,146200
2869,Two_Level_Condo_1946_and_Newer,RL,5147,Condo,2-Story,1972,CompShg,VinylSd,None,CBlock,561,62,GasA,Y,1292,0,0,1,2,3,5,Attchd,1,264,0,0,9,2005,Con,97000
2870,One_Story_PUD_1946_and_Newer,RL,4765,Twnhs-E,1-Story,1975,CompShg,Plywood,None,CBlock,1069,82,GasA,Y,1069,1,0,2,0,2,4,Attchd,2,440,0,0,12,2001,WRX,140000
2871,Two_Story_1946_and_Newer,RL,15772,1FamDet,2-Story,2001,CompShg,VinylSd,None,PConc,1455,69.7,GasA,Y,2805,1,0,2,1,4,10,Attchd,3,1126,2,0,6,2002,New,336505
2872,Two_Story_1946_and_Newer,RL,9268,1FamDet,2-Story,2001,CompShg,VinylSd,None,PConc,854,0,GasA,Y,1754,0,0,2,1,3,6,Attchd,2,495,0,0,4,2003,WRX,172500
2873,Two_Family_conversion_All_Styles_and_Ages,RL,11625,2FmConv,1-Story,1965,CompShg,Plywood,None,PConc,1039,80.9,GasA,Y,1039,1,0,1,1,3,6,Attchd,2,504,0,0,6,2007,WRD,132500
2874,One_Story_1946_and_Newer_All_Styles,FS-RL,11362,1FamDet,1-Story,2004,CompShg,MetalSd,Stone,PConc,1836,55.1,GasA,Y,1836,1,0,2,0,3,7,Attchd,3,862,1,0,3,2006,WRD,319900
2875,One_Level_Condo_1946_and_Newer,RH,1244,Condo,1-Story,2005,CompShg,BrkFace,None,PConc,0,0,GasA,Y,725,0,0,1,0,1,4,No_Garage,0,0,0,0,8,2010,WRD,93802
2876,One_Level_Condo_1946_and_Newer,F-PRD,9763,Twnhs-E,1-Story,1996,CompShg,Wd Sdng,BrkFace,PConc,1741,34.2,GasA,Y,1741,1,0,2,0,1,5,Attchd,1,286,1,0,1,2009,WRD,310000
2877,Two_Story_1946_and_Newer,FS-RL,6931,1FamDet,2-Story,2003,CompShg,VinylSd,Stone,PConc,746,0,GasA,Y,1656,0,0,2,1,3,7,BuiltIn,2,397,1,0,12,2005,WRD,179000
2878,One_Story_1946_and_Newer_All_Styles,RL,8800,1FamDet,1-Story,1964,CompShg,HdBoard,BrkFace,CBlock,1354,31,GasA,Y,1354,0,0,2,0,2,6,Attchd,2,484,1,0,7,2005,WRD,150000
2879,Two_Story_1945_and_Older,UCRM,12816,1FamDet,2-Story,1921,CompShg,VinylSd,None,BrkTil,672,0,GasA,Y,1344,0,0,1,0,3,7,Detchd,1,400,0,0,5,2002,WRX,119000
2880,Two_Story_1946_and_Newer,RL,8100,1FamDet,2-Story,2001,CompShg,VinylSd,None,PConc,811,0,GasA,Y,1666,0,0,2,1,3,6,Attchd,2,548,0,0,10,2002,New,154000
2881,Split_or_Multilevel,RL,9100,1FamDet,S/Level,2000,CompShg,VinylSd,None,PConc,384,0,GasA,Y,1385,0,0,2,1,3,7,BuiltIn,2,400,1,0,8,2002,WRX,141500
2882,One_and_Half_Story_Finished_All_Ages,RL,7520,1FamDet,1.5 Fin,1940,CompShg,MetalSd,None,BrkTil,808,59.1,GasA,N,1168,1,0,1,0,3,6,Detchd,1,240,0,0,7,2002,WRX,112000
2883,One_Level_Condo_1946_and_Newer,F-VR,3157,Condo,1-Story,2004,CompShg,VinylSd,None,Slab,0,0,GasA,Y,1111,0,0,2,0,2,5,Detchd,1,264,0,0,4,2006,WRD,129900
2884,One_Level_Condo_1946_and_Newer,RH,916,Condo,1-Story,2006,CompShg,BrkFace,None,PConc,0,0,GasA,Y,597,0,0,1,0,1,4,No_Garage,0,0,0,0,12,2006,New,80582
2885,One_Story_1946_and_Newer_All_Styles,RL,11366,1FamDet,1-Story,2005,CompShg,VinylSd,BrkFace,PConc,1692,1.41,GasA,Y,1736,0,0,2,0,3,7,Attchd,3,982,0,0,11,2005,New,255000
2886,Two_Story_PUD_1946_and_Newer,F-PRD,1680,Twnhs-I,2-Story,1971,CompShg,HdBoard,BrkFace,CBlock,525,0,GasA,Y,1092,0,0,1,1,3,6,Detchd,1,264,0,0,10,2006,WRD,86000
2887,One_and_Half_Story_Finished_All_Ages,UCRM,15660,1FamDet,1.5 Fin,1910,CompShg,AsbShng,None,CBlock,240,0,GasA,Y,1306,0,0,1,1,3,6,Detchd,2,472,0,0,5,2003,WRX,123500
2888,One_and_Half_Story_Finished_All_Ages,RL,11664,1FamDet,1.5 Fin,1948,CompShg,Wd Sdng,None,CBlock,720,0,GasA,Y,1188,0,0,1,0,2,5,Detchd,1,264,0,0,1,2003,WRX,89900
2889,One_Story_1946_and_Newer_All_Styles,RL,9937,1FamDet,1-Story,1965,CompShg,HdBoard,None,CBlock,1256,94.9,GasA,Y,1256,0,1,1,1,3,6,Attchd,1,276,0,0,7,2005,WRD,136250
2890,Split_or_Multilevel,RL,7692,1FamDet,S/Level,1954,CompShg,Wd Sdng,None,CBlock,416,0,GasA,Y,1204,0,0,1,0,3,6,Basment,1,312,0,0,2,2007,WRD,100000
2891,Two_Story_1946_and_Newer,F-VR,9615,1FamDet,2-Story,2004,CompShg,VinylSd,BrkFace,PConc,1044,0,GasA,Y,2167,0,0,2,1,4,9,BuiltIn,2,570,1,0,10,2005,WRD,237000
2892,One_Story_PUD_1946_and_Newer,F-VR,6515,Twnhs-E,1-Story,2004,CompShg,MetalSd,None,PConc,2342,39.8,GasA,Y,1408,1,0,2,0,2,5,Attchd,2,664,1,0,10,2004,New,215000
2893,One_Story_PUD_1946_and_Newer,FS-RL,8334,Twnhs-E,1-Story,2004,CompShg,MetalSd,BrkFace,PConc,2068,69.6,GasA,Y,2068,1,0,2,0,2,7,Attchd,2,612,3,0,6,2005,New,378900
2894,One_Story_1946_and_Newer_All_Styles,RL,13072,1FamDet,1-Story,2004,CompShg,VinylSd,None,PConc,1114,0,GasA,Y,1114,0,0,1,1,3,6,Detchd,2,720,0,0,8,2010,WRD,141500
2895,One_and_Half_Story_Finished_All_Ages,UCRM,6120,1FamDet,1.5 Fin,1938,CompShg,Wd Sdng,None,BrkTil,952,28.6,GasA,Y,1582,0,0,2,0,3,6,Detchd,1,250,1,0,7,2006,WRD,145000
2896,Two_Story_1946_and_Newer,RL,7837,1FamDet,2-Story,1993,CompShg,HdBoard,None,PConc,799,0,GasA,Y,1571,0,0,2,1,3,7,Attchd,2,380,1,0,1,2007,WRD,157000
2897,Split_or_Multilevel,RL,12090,1FamDet,S/Level,1984,CompShg,VinylSd,BrkFace,CBlock,585,0,GasA,Y,1868,0,0,3,1,3,7,BuiltIn,2,477,1,0,6,2006,Oth,192178
2898,Two_Level_Condo_1946_and_Newer,RH,3612,Twnhs-I,2-Story,1993,CompShg,VinylSd,None,PConc,630,0,GasA,Y,1320,0,0,2,1,2,4,Detchd,2,484,0,0,9,2006,WRD,128500
2899,Split_or_Multilevel,RL,9888,1FamDet,S/Level,1997,CompShg,VinylSd,None,PConc,396,0,GasA,Y,1386,0,0,2,1,3,6,BuiltIn,2,400,1,0,6,2005,WRD,162000
2900,One_Story_1945_and_Older,RL,7890,1FamDet,1-Story,1939,CompShg,Wd Sdng,None,CBlock,856,27.8,GasA,Y,856,1,0,1,0,2,4,Detchd,2,399,1,0,9,2008,WRD,123400
2901,Duplex_All_Styles_and_Ages,RL,8050,Duplex,1-Story,1967,CompShg,HdBoard,None,CBlock,0,0,GasA,Y,1176,0,0,2,0,2,6,No_Garage,0,0,0,0,10,2005,Con,90000
2902,Two_Story_1946_and_Newer,RL,8440,1FamDet,2-Story,1999,CompShg,VinylSd,BrkFace,PConc,967,0,GasA,Y,2040,0,0,2,1,3,8,BuiltIn,2,392,1,0,2,2003,WRX,189000
2903,Split_or_Multilevel,RL,10500,1FamDet,S/Level,1969,CompShg,HdBoard,BrkFace,CBlock,1042,55.6,GasA,Y,1042,1,0,1,0,3,5,Attchd,1,264,0,0,12,2002,WRX,125450
2904,Two_Story_PUD_1946_and_Newer,F-PRD,1900,Twnhs-E,2-Story,1970,CompShg,CemntBd,None,CBlock,546,0,GasA,Y,1092,0,0,1,1,3,5,No_Garage,0,0,0,0,10,2006,WRD,67000
2905,One_Story_1946_and_Newer_All_Styles,RL,18700,1FamDet,1-Story,2001,CompShg,HdBoard,None,PConc,1830,91,GasA,Y,1958,1,0,2,0,3,7,Attchd,4,1221,1,0,8,2010,WRD,285000
2906,Two_Level_Condo_1946_and_Newer,F-PRD,2595,Twnhs-I,2-Story,1994,CompShg,HdBoard,BrkFace,Slab,0,0,GasA,Y,1123,0,0,1,1,3,7,Attchd,1,238,0,0,7,2010,WRD,112000
2907,One_Level_Condo_1946_and_Newer,F-PRD,15601,Condo,1-Story,1976,CompShg,BrkFace,None,CBlock,0,0,HeatPmp,Y,1073,0,0,2,0,1,5,Basment,1,200,1,0,9,2010,WRD,101000
2908,Two_Story_1946_and_Newer,RL,12460,1FamDet,2-Story,1999,CompShg,VinylSd,None,PConc,1037,18.2,GasA,Y,2322,0,0,2,1,4,8,BuiltIn,2,400,1,0,7,2002,WRX,185000
2909,One_Story_1946_and_Newer_All_Styles,FS-RL,10000,1FamDet,1-Story,2006,CompShg,VinylSd,Stone,PConc,1576,0,GasA,Y,1576,0,0,2,0,3,7,Attchd,3,825,1,0,1,2007,WRD,248000
2910,Two_Story_1946_and_Newer,RL,9360,1FamDet,2-Story,1964,CompShg,HdBoard,None,CBlock,1040,64.9,GasA,Y,2120,1,0,1,2,4,8,Attchd,2,452,2,0,12,2010,WRD,180000
2911,One_Story_1946_and_Newer_All_Styles,RL,8780,1FamDet,1-Story,1985,CompShg,HdBoard,None,CBlock,833,75,GasA,Y,833,1,0,1,0,3,5,No_Garage,0,0,0,0,11,2005,WRD,112000
2912,One_Level_Condo_1946_and_Newer,UCRM,1980,Condo,1-Story,1980,CompShg,HdBoard,None,CBlock,0,0,GasA,Y,684,0,0,1,0,1,3,Detchd,1,200,0,0,3,2002,WRX,60500
2913,Two_Story_1945_and_Older,RL,7200,1FamDet,2-Story,1910,CompShg,Wd Sdng,None,PConc,560,0,GasA,N,1290,0,0,1,0,2,5,Detchd,1,624,0,0,5,2002,WRX,72700
2914,One_Level_Condo_1946_and_Newer,F-PRD,9791,Twnhs-E,1-Story,1996,CompShg,Wd Sdng,BrkFace,PConc,1485,57.5,GasA,Y,1485,0,0,2,0,2,5,Attchd,1,316,0,0,5,2010,WRD,268000
2915,One_Story_1946_and_Newer_All_Styles,RL,10259,1FamDet,1-Story,2001,CompShg,VinylSd,BrkFace,PConc,1492,1.67,GasA,Y,1518,0,0,2,0,3,6,Attchd,2,573,0,0,8,2005,WRD,187500
2916,One_Story_PUD_1946_and_Newer,RL,6525,1FamDet,1-Story,1984,CompShg,HdBoard,None,Slab,0,0,GasA,Y,1358,0,0,2,0,2,5,Attchd,2,462,1,0,10,2001,WRX,143000
2917,One_Story_PUD_1946_and_Newer,F-PRD,5330,Twnhs-E,1-Story,1994,CompShg,CemntBd,None,PConc,1438,96.1,GasA,Y,1443,1,0,1,0,1,6,Attchd,2,595,0,0,3,2011,WRD,234000
2918,Split_Foyer,RL,7261,1FamDet,S/Foyer,1962,CompShg,MetalSd,None,CBlock,785,46.4,GasA,Y,901,0,0,1,0,3,5,Detchd,2,410,0,0,5,2005,WRX,119000
2919,Two_Story_1946_and_Newer,RL,14535,1FamDet,2-Story,1997,CompShg,HdBoard,None,PConc,982,0,GasA,Y,1889,0,0,2,1,3,8,Attchd,2,431,1,0,7,2002,WRX,179900
2920,One_Story_1945_and_Older,HOC,8712,1FamDet,1-Story,1896,CompShg,Wd Sdng,None,CBlock,756,0,GasA,Y,952,0,0,1,0,3,5,Detchd,1,330,0,0,1,2008,WRD,99208
2921,One_and_Half_Story_Finished_All_Ages,RL,8400,1FamDet,1.5 Fin,1915,CompShg,MetalSd,None,BrkTil,1159,0,GasA,Y,1951,0,0,2,0,4,7,Basment,1,180,2,0,2,2011,WRD,156000
